No.,Time,Source,Destination,Protocol,Length,Info,Len
220,1.907554,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=330250 Ack=1 Win=64512 Len=2896 TSval=1939599967 TSecr=3899496654",2896
221,1.907586,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=333146 Ack=1 Win=64512 Len=2896 TSval=1939599967 TSecr=3899496654",2896
222,1.90759,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=336042 Ack=1 Win=64512 Len=2896 TSval=1939599967 TSecr=3899496654",2896
223,1.907593,172.28.0.20,172.28.0.10,TCP,1514,55206  >  5000 [ACK] Seq=338938 Ack=1 Win=64512 Len=1448 TSval=1939599967 TSecr=3899496654,1448
224,1.907624,172.28.0.10,172.28.0.20,TCP,66,5000  >  55206 [ACK] Seq=1 Ack=340386 Win=98304 Len=0 TSval=3899496704 TSecr=1939599967,0
225,1.957681,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=340386 Ack=1 Win=64512 Len=2896 TSval=1939600017 TSecr=3899496704",2896
226,1.957711,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=343282 Ack=1 Win=64512 Len=2896 TSval=1939600017 TSecr=3899496704",2896
227,1.957715,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=346178 Ack=1 Win=64512 Len=2896 TSval=1939600017 TSecr=3899496704",2896
228,1.957717,172.28.0.20,172.28.0.10,TCP,1514,55206  >  5000 [ACK] Seq=349074 Ack=1 Win=64512 Len=1448 TSval=1939600017 TSecr=3899496704,1448
229,1.957743,172.28.0.10,172.28.0.20,TCP,66,5000  >  55206 [ACK] Seq=1 Ack=350522 Win=98304 Len=0 TSval=3899496754 TSecr=1939600017,0
230,2.007805,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=350522 Ack=1 Win=64512 Len=2896 TSval=1939600067 TSecr=3899496754",2896
231,2.007839,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=353418 Ack=1 Win=64512 Len=2896 TSval=1939600067 TSecr=3899496754",2896
232,2.007843,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=356314 Ack=1 Win=64512 Len=2896 TSval=1939600067 TSecr=3899496754",2896
233,2.007846,172.28.0.20,172.28.0.10,TCP,1514,55206  >  5000 [ACK] Seq=359210 Ack=1 Win=64512 Len=1448 TSval=1939600067 TSecr=3899496754,1448
234,2.007877,172.28.0.10,172.28.0.20,TCP,66,5000  >  55206 [ACK] Seq=1 Ack=360658 Win=98304 Len=0 TSval=3899496804 TSecr=1939600067,0
235,2.058047,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=360658 Ack=1 Win=64512 Len=2896 TSval=1939600117 TSecr=3899496804",2896
236,2.058083,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=363554 Ack=1 Win=64512 Len=2896 TSval=1939600117 TSecr=3899496804",2896
237,2.058086,172.28.0.20,172.28.0.10,RSL,2962,PAGING Huawei extension ,0
238,2.058089,172.28.0.20,172.28.0.10,TCP,1514,55206  >  5000 [ACK] Seq=369346 Ack=1 Win=64512 Len=1448 TSval=1939600117 TSecr=3899496804,1448
239,2.058126,172.28.0.10,172.28.0.20,TCP,66,5000  >  55206 [ACK] Seq=1 Ack=370794 Win=98304 Len=0 TSval=3899496854 TSecr=1939600117,0
240,2.108195,172.28.0.20,172.28.0.10,RSL,2962,[Malformed Packet],0
241,2.108227,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=373690 Ack=1 Win=64512 Len=2896 TSval=1939600167 TSecr=3899496854",2896
242,2.108231,172.28.0.20,172.28.0.10,TCP,2962,"55206  >  5000 [PSH, ACK] Seq=376586 Ack=1 Win=64512 Len=2896 TSval=1939600167 TSecr=3899496854",2896
