"No.","Time","Source","Destination","Protocol","Length","Info"
"149","2.345532","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 145#2] 5000  >  37376 [ACK] Seq=1 Ack=185450 Win=97280 Len=0 TSval=3899641875 TSecr=1939744987 SLE=186898 SRE=192690"
"150","2.372660","172.28.0.20","172.28.0.10","TCP","1514","[TCP Retransmission] 37376  >  5000 [ACK] Seq=185450 Ack=1 Win=64512 Len=1448 TSval=1939745115 TSecr=3899641802"
"151","2.372697","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=192690 Win=92160 Len=0 TSval=3899641902 TSecr=1939745115"
"152","2.445710","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=192690 Ack=1 Win=64512 Len=1448 TSval=1939745188 TSecr=3899641875"
"153","2.472755","172.28.0.20","172.28.0.10","TCP","2962","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=195586 Ack=1 Win=64512 Len=2896 TSval=1939745215 TSecr=3899641902"
"154","2.472790","172.28.0.10","172.28.0.20","TCP","78","5000  >  37376 [ACK] Seq=1 Ack=194138 Win=96256 Len=0 TSval=3899642002 TSecr=1939745188 SLE=195586 SRE=198482"
"155","2.572946","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=198482 Ack=1 Win=64512 Len=2896 TSval=1939745315 TSecr=3899642002"
"156","2.572980","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 154#1] 5000  >  37376 [ACK] Seq=1 Ack=194138 Win=96256 Len=0 TSval=3899642102 TSecr=1939745188 SLE=195586 SRE=201378"
"157","2.572985","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=201378 Ack=1 Win=64512 Len=2896 TSval=1939745315 TSecr=3899642002"
"158","2.572989","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 154#2] 5000  >  37376 [ACK] Seq=1 Ack=194138 Win=96256 Len=0 TSval=3899642102 TSecr=1939745188 SLE=195586 SRE=204274"
"159","2.600592","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=194138 Ack=1 Win=64512 Len=1448 TSval=1939745343 TSecr=3899642002"
"160","2.600635","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=204274 Win=90112 Len=0 TSval=3899642130 TSecr=1939745343"
"161","2.673170","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=204274 Ack=1 Win=64512 Len=1448 TSval=1939745415 TSecr=3899642102"
"162","2.673200","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=205722 Ack=1 Win=64512 Len=1448 TSval=1939745415 TSecr=3899642102"
"163","2.673214","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=207170 Win=95232 Len=0 TSval=3899642202 TSecr=1939745415"
"164","2.773271","172.28.0.20","172.28.0.10","TCP","2962","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=208618 Ack=1 Win=64512 Len=2896 TSval=1939745515 TSecr=3899642202"
"165","2.773311","172.28.0.10","172.28.0.20","TCP","78","[TCP Window Update] 5000  >  37376 [ACK] Seq=1 Ack=207170 Win=96256 Len=0 TSval=3899642302 TSecr=1939745415 SLE=208618 SRE=211514"
"166","2.773315","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=211514 Ack=1 Win=64512 Len=1448 TSval=1939745515 TSecr=3899642202"
"167","2.773320","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 163#1] 5000  >  37376 [ACK] Seq=1 Ack=207170 Win=96256 Len=0 TSval=3899642302 TSecr=1939745415 SLE=208618 SRE=212962"
"168","2.873452","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=207170 Ack=1 Win=64512 Len=1448 TSval=1939745615 TSecr=3899642302"
"169","2.873479","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=212962 Win=93184 Len=0 TSval=3899642403 TSecr=1939745615"
"170","2.873481","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=212962 Ack=1 Win=64512 Len=1448 TSval=1939745615 TSecr=3899642302"
"171","2.921448","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=214410 Win=98304 Len=0 TSval=3899642451 TSecr=1939745615"
"172","3.021526","172.28.0.20","172.28.0.10","TCP","1514","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=215858 Ack=1 Win=64512 Len=1448 TSval=1939745764 TSecr=3899642451"
"173","3.021559","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 171#1] 5000  >  37376 [ACK] Seq=1 Ack=214410 Win=98304 Len=0 TSval=3899642551 TSecr=1939745615 SLE=215858 SRE=217306"
"174","3.021562","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=217306 Ack=1 Win=64512 Len=1448 TSval=1939745764 TSecr=3899642451"
"175","3.021567","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 171#2] 5000  >  37376 [ACK] Seq=1 Ack=214410 Win=98304 Len=0 TSval=3899642551 TSecr=1939745615 SLE=215858 SRE=218754"
"176","3.121757","172.28.0.20","172.28.0.10","TCP","1514","[TCP Retransmission] 37376  >  5000 [ACK] Seq=214410 Ack=1 Win=64512 Len=1448 TSval=1939745864 TSecr=3899642551"
"177","3.121797","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=218754 Win=94208 Len=0 TSval=3899642651 TSecr=1939745864"
"178","3.121801","172.28.0.20","172.28.0.10","RSL","1514","ERROR REPORT "
"179","3.191465","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=220202 Win=98304 Len=0 TSval=3899642721 TSecr=1939745864"
"180","3.221875","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=220202 Ack=1 Win=64512 Len=1448 TSval=1939745964 TSecr=3899642651"
"181","3.327585","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=221650 Win=98304 Len=0 TSval=3899642857 TSecr=1939745964"
"182","3.427794","172.28.0.20","172.28.0.10","RSL","1514","[TCP Previous segment not captured] DELETE INDication (CCCH) (SM) "
"183","3.427828","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 181#1] 5000  >  37376 [ACK] Seq=1 Ack=221650 Win=98304 Len=0 TSval=3899642957 TSecr=1939745964 SLE=223098 SRE=224546"
"184","3.527891","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=221650 Ack=1 Win=64512 Len=1448 TSval=1939746270 TSecr=3899642957"
"185","3.527938","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=224546 Win=96256 Len=0 TSval=3899643057 TSecr=1939746270"
"186","3.627999","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=224546 Ack=1 Win=64512 Len=1448 TSval=1939746370 TSecr=3899643057"
"187","3.628030","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=225994 Win=97280 Len=0 TSval=3899643157 TSecr=1939746370"
"188","3.628033","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=225994 Ack=1 Win=64512 Len=1448 TSval=1939746370 TSecr=3899643057"
"189","3.628038","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=227442 Win=96256 Len=0 TSval=3899643157 TSecr=1939746370"
"190","3.728106","172.28.0.20","172.28.0.10","RSL","1514","unknown 12 "
"191","3.728147","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=228890 Win=97280 Len=0 TSval=3899643257 TSecr=1939746470"
"192","3.728152","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=228890 Ack=1 Win=64512 Len=1448 TSval=1939746470 TSecr=3899643157"
"193","3.728157","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=230338 Win=96256 Len=0 TSval=3899643257 TSecr=1939746470"
"194","3.828204","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=230338 Ack=1 Win=64512 Len=1448 TSval=1939746570 TSecr=3899643257"
"195","3.828230","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=231786 Win=97280 Len=0 TSval=3899643357 TSecr=1939746570"
"196","3.828232","172.28.0.20","172.28.0.10","RSL","1514","[Malformed Packet]"
"197","3.828245","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=233234 Win=97280 Len=0 TSval=3899643357 TSecr=1939746570"
"198","3.828256","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=233234 Ack=1 Win=64512 Len=2896 TSval=1939746570 TSecr=3899643257"
"199","3.828266","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=236130 Win=96256 Len=0 TSval=3899643357 TSecr=1939746570"
"200","3.928273","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=236130 Ack=1 Win=64512 Len=1448 TSval=1939746670 TSecr=3899643357"
"201","3.928300","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=237578 Win=97280 Len=0 TSval=3899643457 TSecr=1939746670"
"202","3.928320","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=237578 Ack=1 Win=64512 Len=1448 TSval=1939746670 TSecr=3899643357"
"203","3.928323","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=239026 Win=96256 Len=0 TSval=3899643457 TSecr=1939746670"
"204","3.928324","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=239026 Ack=1 Win=64512 Len=2896 TSval=1939746670 TSecr=3899643357"
"205","3.928326","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=241922 Win=94208 Len=0 TSval=3899643457 TSecr=1939746670"
"206","4.028345","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=241922 Ack=1 Win=64512 Len=1448 TSval=1939746770 TSecr=3899643457"
"207","4.028382","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=243370 Win=97280 Len=0 TSval=3899643557 TSecr=1939746770"
"208","4.028414","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=243370 Ack=1 Win=64512 Len=1448 TSval=1939746770 TSecr=3899643457"
"209","4.028427","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=244818 Win=97280 Len=0 TSval=3899643558 TSecr=1939746770"
"210","4.028429","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=244818 Ack=1 Win=64512 Len=2896 TSval=1939746770 TSecr=3899643457"
"211","4.028433","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=247714 Win=95232 Len=0 TSval=3899643558 TSecr=1939746770"
"212","4.128459","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=247714 Ack=1 Win=64512 Len=1448 TSval=1939746870 TSecr=3899643557"
"213","4.128496","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=249162 Win=97280 Len=0 TSval=3899643658 TSecr=1939746870"
"214","4.128529","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=249162 Ack=1 Win=64512 Len=1448 TSval=1939746871 TSecr=3899643558"
"215","4.128535","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=250610 Win=96256 Len=0 TSval=3899643658 TSecr=1939746871"
"216","4.128537","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=250610 Ack=1 Win=64512 Len=2896 TSval=1939746871 TSecr=3899643558"
"217","4.128605","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=253506 Win=98304 Len=0 TSval=3899643658 TSecr=1939746871"
"218","4.228543","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=253506 Ack=1 Win=64512 Len=2896 TSval=1939746971 TSecr=3899643658"
"219","4.228571","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=256402 Ack=1 Win=64512 Len=1448 TSval=1939746971 TSecr=3899643658"
"220","4.228639","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=257850 Ack=1 Win=64512 Len=2896 TSval=1939746971 TSecr=3899643658"
"221","4.228644","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=260746 Ack=1 Win=64512 Len=1448 TSval=1939746971 TSecr=3899643658"
"222","4.228677","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=262194 Win=98304 Len=0 TSval=3899643758 TSecr=1939746971"
"223","4.328845","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=262194 Ack=1 Win=64512 Len=2896 TSval=1939747071 TSecr=3899643758"
"224","4.328885","172.28.0.20","172.28.0.10","RSL","2962","ERROR REPORT "
"225","4.328927","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=267986 Win=98304 Len=0 TSval=3899643858 TSecr=1939747071"
"226","4.429093","172.28.0.20","172.28.0.10","TCP","2962","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=270882 Ack=1 Win=64512 Len=2896 TSval=1939747171 TSecr=3899643858"
"227","4.429129","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 225#1] 5000  >  37376 [ACK] Seq=1 Ack=267986 Win=98304 Len=0 TSval=3899643958 TSecr=1939747071 SLE=270882 SRE=273778"
"228","4.429134","172.28.0.20","172.28.0.10","RSL","2962","PAGING Huawei extension "
"229","4.429139","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 225#2] 5000  >  37376 [ACK] Seq=1 Ack=267986 Win=98304 Len=0 TSval=3899643958 TSecr=1939747071 SLE=270882 SRE=276674"
"230","4.529322","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=276674 Ack=1 Win=64512 Len=2896 TSval=1939747271 TSecr=3899643958"
"231","4.529359","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 225#3] 5000  >  37376 [ACK] Seq=1 Ack=267986 Win=98304 Len=0 TSval=3899644058 TSecr=1939747071 SLE=270882 SRE=279570"
"232","4.629495","172.28.0.20","172.28.0.10","TCP","2962","[TCP Retransmission] 37376  >  5000 [PSH, ACK] Seq=267986 Ack=1 Win=64512 Len=2896 TSval=1939747371 TSecr=3899644058"
"233","4.629546","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=279570 Win=89088 Len=0 TSval=3899644159 TSecr=1939747371"
"234","4.729713","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=279570 Ack=1 Win=64512 Len=2896 TSval=1939747472 TSecr=3899644159"
"235","4.729761","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=282466 Win=96256 Len=0 TSval=3899644259 TSecr=1939747472"
"236","4.729766","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=282466 Ack=1 Win=64512 Len=2896 TSval=1939747472 TSecr=3899644159"
"237","4.729825","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=285362 Win=98304 Len=0 TSval=3899644259 TSecr=1939747472"
"238","4.829848","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=285362 Ack=1 Win=64512 Len=2896 TSval=1939747572 TSecr=3899644259"
"239","4.829888","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=288258 Ack=1 Win=64512 Len=2896 TSval=1939747572 TSecr=3899644259"
"240","4.829892","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=291154 Ack=1 Win=64512 Len=1448 TSval=1939747572 TSecr=3899644259"
"241","4.829917","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=292602 Win=98304 Len=0 TSval=3899644359 TSecr=1939747572"
"242","4.929987","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=292602 Ack=1 Win=64512 Len=2896 TSval=1939747672 TSecr=3899644359"
"243","4.930024","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=295498 Ack=1 Win=64512 Len=2896 TSval=1939747672 TSecr=3899644359"
"244","4.930027","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=298394 Ack=1 Win=64512 Len=1448 TSval=1939747672 TSecr=3899644359"
"245","4.930061","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=299842 Win=98304 Len=0 TSval=3899644459 TSecr=1939747672"
"246","5.030134","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=299842 Ack=1 Win=64512 Len=2896 TSval=1939747772 TSecr=3899644459"
"247","5.030167","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=302738 Ack=1 Win=64512 Len=2896 TSval=1939747772 TSecr=3899644459"
"248","5.030171","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=305634 Ack=1 Win=64512 Len=1448 TSval=1939747772 TSecr=3899644459"
"249","5.030201","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=307082 Win=98304 Len=0 TSval=3899644559 TSecr=1939747772"
"250","5.130276","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=307082 Ack=1 Win=64512 Len=2896 TSval=1939747872 TSecr=3899644559"
"251","5.130313","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=309978 Ack=1 Win=64512 Len=2896 TSval=1939747872 TSecr=3899644559"
"252","5.130318","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=312874 Ack=1 Win=64512 Len=2896 TSval=1939747872 TSecr=3899644559"
"253","5.130353","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=315770 Win=98304 Len=0 TSval=3899644659 TSecr=1939747872"
"254","5.230409","172.28.0.20","172.28.0.10","TCP","2962","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=317218 Ack=1 Win=64512 Len=2896 TSval=1939747972 TSecr=3899644659"
"255","5.230458","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 253#1] 5000  >  37376 [ACK] Seq=1 Ack=315770 Win=98304 Len=0 TSval=3899644760 TSecr=1939747872 SLE=317218 SRE=320114"
"256","5.230462","172.28.0.20","172.28.0.10","RSL","2962","PAGING Huawei extension "
"257","5.230468","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 253#2] 5000  >  37376 [ACK] Seq=1 Ack=315770 Win=98304 Len=0 TSval=3899644760 TSecr=1939747872 SLE=317218 SRE=323010"
"258","5.230469","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=323010 Ack=1 Win=64512 Len=2896 TSval=1939747972 TSecr=3899644659"
"259","5.230474","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 253#3] 5000  >  37376 [ACK] Seq=1 Ack=315770 Win=98304 Len=0 TSval=3899644760 TSecr=1939747872 SLE=317218 SRE=325906"
"260","5.330524","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=315770 Ack=1 Win=64512 Len=1448 TSval=1939748073 TSecr=3899644760"
"261","5.330576","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=325906 Win=90112 Len=0 TSval=3899644860 TSecr=1939748073"
"262","5.330612","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=325906 Ack=1 Win=64512 Len=1448 TSval=1939748073 TSecr=3899644760"
"263","5.330618","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=327354 Ack=1 Win=64512 Len=2896 TSval=1939748073 TSecr=3899644760"
"264","5.330655","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=330250 Win=98304 Len=0 TSval=3899644860 TSecr=1939748073"
"265","5.430743","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=330250 Ack=1 Win=64512 Len=1448 TSval=1939748173 TSecr=3899644860"
"266","5.430783","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=331698 Ack=1 Win=64512 Len=2896 TSval=1939748173 TSecr=3899644860"
"267","5.430788","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=334594 Ack=1 Win=64512 Len=2896 TSval=1939748173 TSecr=3899644860"
"268","5.430829","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=337490 Win=98304 Len=0 TSval=3899644960 TSecr=1939748173"
"269","5.531003","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=337490 Ack=1 Win=64512 Len=2896 TSval=1939748273 TSecr=3899644960"
"270","5.531042","172.28.0.20","172.28.0.10","TCP","1514","[TCP Previous segment not captured] 37376  >  5000 [ACK] Seq=343282 Ack=1 Win=64512 Len=1448 TSval=1939748273 TSecr=3899644960"
"271","5.531058","172.28.0.10","172.28.0.20","TCP","78","5000  >  37376 [ACK] Seq=1 Ack=340386 Win=96256 Len=0 TSval=3899645060 TSecr=1939748273 SLE=343282 SRE=344730"
"272","5.631229","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=344730 Ack=1 Win=64512 Len=2896 TSval=1939748373 TSecr=3899645060"
"273","5.631265","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 271#1] 5000  >  37376 [ACK] Seq=1 Ack=340386 Win=96256 Len=0 TSval=3899645160 TSecr=1939748273 SLE=343282 SRE=347626"
"274","5.731338","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=341834 Ack=1 Win=64512 Len=1448 TSval=1939748473 TSecr=3899645160"
"275","5.731357","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 271#2] 5000  >  37376 [ACK] Seq=1 Ack=340386 Win=96256 Len=0 TSval=3899645260 TSecr=1939748273 SLE=341834 SRE=347626"
"276","5.731358","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=347626 Ack=1 Win=64512 Len=1448 TSval=1939748473 TSecr=3899645160"
"277","5.732490","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 271#3] 5000  >  37376 [ACK] Seq=1 Ack=340386 Win=96256 Len=0 TSval=3899645262 TSecr=1939748273 SLE=341834 SRE=349074"
"278","5.831407","172.28.0.20","172.28.0.10","TCP","1514","[TCP Out-Of-Order] 37376  >  5000 [ACK] Seq=340386 Ack=1 Win=64512 Len=1448 TSval=1939748573 TSecr=3899645260"
"279","5.831451","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=349074 Win=90112 Len=0 TSval=3899645361 TSecr=1939748573"
"280","5.832505","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=349074 Ack=1 Win=64512 Len=1448 TSval=1939748575 TSecr=3899645262"
"281","5.874446","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=350522 Win=98304 Len=0 TSval=3899645404 TSecr=1939748575"
"282","5.931504","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=350522 Ack=1 Win=64512 Len=1448 TSval=1939748674 TSecr=3899645361"
"283","5.931534","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=351970 Ack=1 Win=64512 Len=1448 TSval=1939748674 TSecr=3899645361"
"284","5.931562","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=353418 Win=98304 Len=0 TSval=3899645461 TSecr=1939748674"
"285","5.974520","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=353418 Ack=1 Win=64512 Len=1448 TSval=1939748717 TSecr=3899645404"
"286","6.031612","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=354866 Ack=1 Win=64512 Len=2896 TSval=1939748774 TSecr=3899645461"
"287","6.031654","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=357762 Win=96256 Len=0 TSval=3899645561 TSecr=1939748717"
"288","6.031658","172.28.0.20","172.28.0.10","RSL","1514","ERROR REPORT "
"289","6.103463","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=359210 Win=98304 Len=0 TSval=3899645633 TSecr=1939748774"
"290","6.131708","172.28.0.20","172.28.0.10","TCP","2962","37376  >  5000 [PSH, ACK] Seq=359210 Ack=1 Win=64512 Len=2896 TSval=1939748874 TSecr=3899645561"
"291","6.131779","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=362106 Win=98304 Len=0 TSval=3899645661 TSecr=1939748874"
"292","6.231908","172.28.0.20","172.28.0.10","TCP","2962","[TCP Previous segment not captured] 37376  >  5000 [PSH, ACK] Seq=365002 Ack=1 Win=64512 Len=2896 TSval=1939748974 TSecr=3899645661"
"293","6.231950","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 291#1] 5000  >  37376 [ACK] Seq=1 Ack=362106 Win=98304 Len=0 TSval=3899645761 TSecr=1939748874 SLE=365002 SRE=367898"
"294","6.332138","172.28.0.20","172.28.0.10","TCP","1514","[TCP Retransmission] 37376  >  5000 [ACK] Seq=363554 Ack=1 Win=64512 Len=1448 TSval=1939749074 TSecr=3899645761"
"295","6.332173","172.28.0.10","172.28.0.20","TCP","78","[TCP Dup ACK 291#2] 5000  >  37376 [ACK] Seq=1 Ack=362106 Win=98304 Len=0 TSval=3899645861 TSecr=1939748874 SLE=363554 SRE=367898"
"296","6.432327","172.28.0.20","172.28.0.10","TCP","1514","[TCP Retransmission] 37376  >  5000 [ACK] Seq=362106 Ack=1 Win=64512 Len=1448 TSval=1939749174 TSecr=3899645861"
"297","6.432376","172.28.0.10","172.28.0.20","TCP","66","5000  >  37376 [ACK] Seq=1 Ack=367898 Win=93184 Len=0 TSval=3899645961 TSecr=1939749174"
"298","6.532546","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=367898 Ack=1 Win=64512 Len=1448 TSval=1939749274 TSecr=3899645961"
"299","6.532586","172.28.0.20","172.28.0.10","TCP","1514","37376  >  5000 [ACK] Seq=369346 Ack=1 Win=64512 Len=1448 TSval=1939749274 TSecr=3899645961"
